date,admin1,admin2,market,latitude,longitude,category,commodity,unit,priceflag,pricetype,currency,price,usdprice
#date,#adm1+name,#adm2+name,#loc+market+name,#geo+lat,#geo+lon,#item+type,#item+name,#item+unit,#item+price+flag,#item+price+type,#currency,#value,#value+usd
2004-11-15,Dhaka,Dhaka,Dhaka Division,23.723056,90.408611,cereals and tubers,Rice (coarse),KG,actual,Retail,BDT,16.15,0.1704
2004-12-15,Dhaka,Dhaka,Dhaka,23.81,90.41,cereals and tubers,"Rice (coarse, BR-8/ 11/, Guti Sharna)",100 KG,actual,Wholesale,BDT,1450.0,15.303
2004-12-15,Dhaka,Dhaka,Dhaka,23.81,90.41,cereals and tubers,Wheat,100 KG,actual,Wholesale,BDT,1187.0,12.5274
2004-12-15,Dhaka,Dhaka,Dhaka Division,23.723056,90.408611,cereals and tubers,Rice (coarse),KG,actual,Retail,BDT,17.25,0.1821
2005-01-15,Dhaka,Dhaka,Dhaka,23.81,90.41,cereals and tubers,"Rice (coarse, BR-8/ 11/, Guti Sharna)",100 KG,actual,Wholesale,BDT,1599.0,16.8755
2005-01-15,Dhaka,Dhaka,Dhaka,23.81,90.41,cereals and tubers,Wheat,100 KG,actual,Wholesale,BDT,1187.0,12.5274
2005-01-15,Dhaka,Dhaka,Dhaka Division,23.723056,90.408611,cereals and tubers,Rice (coarse),KG,actual,Retail,BDT,17.0,0.1794
2005-02-15,Dhaka,Dhaka,Dhaka,23.81,90.41,cereals and tubers,"Rice (coarse, BR-8/ 11/, Guti Sharna)",100 KG,actual,Wholesale,BDT,1639.0,17.2977
2005-02-15,Dhaka,Dhaka,Dhaka,23.81,90.41,cereals and tubers,Wheat,100 KG,actual,Wholesale,BDT,1187.0,12.5274
2005-02-15,Dhaka,Dhaka,Dhaka Division,23.723056,90.408611,cereals and tubers,Rice (coarse),KG,actual,Retail,BDT,17.0,0.1794
2005-03-15,Dhaka,Dhaka,Dhaka,23.81,90.41,cereals and tubers,"Rice (coarse, BR-8/ 11/, Guti Sharna)",100 KG,actual,Wholesale,BDT,1576.0,16.6328
2005-03-15,Dhaka,Dhaka,Dhaka,23.81,90.41,cereals and tubers,Wheat,100 KG,actual,Wholesale,BDT,1286.5,13.5775
2005-03-15,Dhaka,Dhaka,Dhaka Division,23.723056,90.408611,cereals and tubers,Rice (coarse),KG,actual,Retail,BDT,16.0,0.1689
2005-04-15,Dhaka,Dhaka,Dhaka,23.81,90.41,cereals and tubers,"Rice (coarse, BR-8/ 11/, Guti Sharna)",100 KG,actual,Wholesale,BDT,1557.0,16.4323
2005-04-15,Dhaka,Dhaka,Dhaka,23.81,90.41,cereals and tubers,Wheat,100 KG,actual,Wholesale,BDT,1386.0,14.6276
2005-04-15,Dhaka,Dhaka,Dhaka Division,23.723056,90.408611,cereals and tubers,Rice (coarse),KG,actual,Retail,BDT,16.0,0.1689
2005-05-15,Dhaka,Dhaka,Dhaka,23.81,90.41,cereals and tubers,"Rice (coarse, BR-8/ 11/, Guti Sharna)",100 KG,actual,Wholesale,BDT,1470.0,15.5141
2005-05-15,Dhaka,Dhaka,Dhaka,23.81,90.41,cereals and tubers,Wheat,100 KG,actual,Wholesale,BDT,1350.0,14.2476
2005-05-15,Dhaka,Dhaka,Dhaka Division,23.723056,90.408611,cereals and tubers,Rice (coarse),KG,actual,Retail,BDT,15.0,0.1583
2005-06-15,Dhaka,Dhaka,Dhaka,23.81,90.41,cereals and tubers,"Rice (coarse, BR-8/ 11/, Guti Sharna)",100 KG,actual,Wholesale,BDT,1553.0,16.3901
2005-06-15,Dhaka,Dhaka,Dhaka,23.81,90.41,cereals and tubers,Wheat,100 KG,actual,Wholesale,BDT,1350.0,14.2476
2005-06-15,Dhaka,Dhaka,Dhaka Division,23.723056,90.408611,cereals and tubers,Rice (coarse),KG,actual,Retail,BDT,16.0,0.1689
2005-07-15,Dhaka,Dhaka,Dhaka,23.81,90.41,cereals and tubers,"Rice (coarse, BR-8/ 11/, Guti Sharna)",100 KG,actual,Wholesale,BDT,1579.0,16.6645
2005-07-15,Dhaka,Dhaka,Dhaka,23.81,90.41,cereals and tubers,Wheat,100 KG,actual,Wholesale,BDT,1455.0,15.3558
2005-07-15,Dhaka,Dhaka,Dhaka Division,23.723056,90.408611,cereals and tubers,Rice (coarse),KG,actual,Retail,BDT,16.0,0.1689
2005-08-15,Dhaka,Dhaka,Dhaka,23.81,90.41,cereals and tubers,"Rice (coarse, BR-8/ 11/, Guti Sharna)",100 KG,actual,Wholesale,BDT,1584.0,16.7172
2005-08-15,Dhaka,Dhaka,Dhaka,23.81,90.41,cereals and tubers,Wheat,100 KG,actual,Wholesale,BDT,1470.0,15.5141
2005-08-15,Dhaka,Dhaka,Dhaka Division,23.723056,90.408611,cereals and tubers,Rice (coarse),KG,actual,Retail,BDT,16.0,0.1689
2005-09-15,Dhaka,Dhaka,Dhaka,23.81,90.41,cereals and tubers,"Rice (coarse, BR-8/ 11/, Guti Sharna)",100 KG,actual,Wholesale,BDT,1534.0,16.1896
2005-09-15,Dhaka,Dhaka,Dhaka,23.81,90.41,cereals and tubers,Wheat,100 KG,actual,Wholesale,BDT,1483.75,15.6592
2005-09-15,Dhaka,Dhaka,Dhaka Division,23.723056,90.408611,cereals and tubers,Rice (coarse),KG,actual,Retail,BDT,16.0,0.1689
2005-10-15,Chittagong,Chittagong,Chittagong Division,22.333056,91.836389,cereals and tubers,Rice (coarse),KG,actual,Retail,BDT,21.0,0.2216
2005-10-15,Chittagong,Chittagong,Chittagong Division,22.333056,91.836389,oil and fats,Oil (palm),L,actual,Retail,BDT,38.0,0.401
2005-10-15,Chittagong,Chittagong,Chittagong Division,22.333056,91.836389,pulses and nuts,Lentils (masur),KG,actual,Retail,BDT,45.0,0.4749
2005-10-15,Dhaka,Dhaka,Dhaka,23.81,90.41,cereals and tubers,"Rice (coarse, BR-8/ 11/, Guti Sharna)",100 KG,actual,Wholesale,BDT,1514.0,15.9785
2005-10-15,Dhaka,Dhaka,Dhaka,23.81,90.41,cereals and tubers,Wheat,100 KG,actual,Wholesale,BDT,1475.5,15.5722
2005-10-15,Dhaka,Dhaka,Dhaka Division,23.723056,90.408611,cereals and tubers,Rice (coarse),KG,actual,Retail,BDT,16.14,0.1703
2005-10-15,Dhaka,Dhaka,Dhaka Division,23.723056,90.408611,pulses and nuts,Lentils (masur),KG,actual,Retail,BDT,46.0,0.4855
2005-10-15,Khulna,Khulna,Khulna Division,22.815,89.562222,cereals and tubers,Rice (coarse),KG,actual,Retail,BDT,17.0,0.1794
2005-10-15,Khulna,Khulna,Khulna Division,22.815,89.562222,cereals and tubers,Wheat flour,KG,actual,Retail,BDT,20.0,0.2111
2005-10-15,Khulna,Khulna,Khulna Division,22.815,89.562222,oil and fats,Oil (palm),L,actual,Retail,BDT,41.0,0.4327
2005-11-15,Chittagong,Chittagong,Chittagong Division,22.333056,91.836389,cereals and tubers,Rice (coarse),KG,actual,Retail,BDT,21.0,0.2216
2005-11-15,Chittagong,Chittagong,Chittagong Division,22.333056,91.836389,oil and fats,Oil (palm),L,actual,Retail,BDT,39.0,0.4116
2005-11-15,Chittagong,Chittagong,Chittagong Division,22.333056,91.836389,pulses and nuts,Lentils (masur),KG,actual,Retail,BDT,43.0,0.4538
2005-11-15,Dhaka,Dhaka,Dhaka,23.81,90.41,cereals and tubers,"Rice (coarse, BR-8/ 11/, Guti Sharna)",100 KG,actual,Wholesale,BDT,1739.0,18.3531
2005-11-15,Dhaka,Dhaka,Dhaka,23.81,90.41,cereals and tubers,Wheat,100 KG,actual,Wholesale,BDT,1471.0,15.5247
2005-11-15,Dhaka,Dhaka,Dhaka Division,23.723056,90.408611,cereals and tubers,Rice (coarse),KG,actual,Retail,BDT,16.82,0.1775
2005-11-15,Dhaka,Dhaka,Dhaka Division,23.723056,90.408611,cereals and tubers,Wheat flour,KG,actual,Retail,BDT,20.0,0.2111
2005-11-15,Khulna,Khulna,Khulna Division,22.815,89.562222,cereals and tubers,Rice (coarse),KG,actual,Retail,BDT,16.0,0.1689
2005-11-15,Khulna,Khulna,Khulna Division,22.815,89.562222,cereals and tubers,Wheat flour,KG,actual,Retail,BDT,19.0,0.2005
2005-11-15,Khulna,Khulna,Khulna Division,22.815,89.562222,oil and fats,Oil (palm),L,actual,Retail,BDT,38.0,0.401
2005-12-15,Chittagong,Chittagong,Chittagong Division,22.333056,91.836389,cereals and tubers,Rice (coarse),KG,actual,Retail,BDT,21.0,0.2216
2005-12-15,Chittagong,Chittagong,Chittagong Division,22.333056,91.836389,oil and fats,Oil (palm),L,actual,Retail,BDT,40.0,0.4222
2005-12-15,Chittagong,Chittagong,Chittagong Division,22.333056,91.836389,pulses and nuts,Lentils (masur),KG,actual,Retail,BDT,43.0,0.4538
2005-12-15,Dhaka,Dhaka,Dhaka,23.81,90.41,cereals and tubers,"Rice (coarse, BR-8/ 11/, Guti Sharna)",100 KG,actual,Wholesale,BDT,1649.0,17.4032
2005-12-15,Dhaka,Dhaka,Dhaka,23.81,90.41,cereals and tubers,Wheat,100 KG,actual,Wholesale,BDT,1470.0,15.5141
2005-12-15,Dhaka,Dhaka,Dhaka Division,23.723056,90.408611,cereals and tubers,Rice (coarse),KG,actual,Retail,BDT,17.0,0.1794
2005-12-15,Dhaka,Dhaka,Dhaka Division,23.723056,90.408611,cereals and tubers,Wheat flour,KG,actual,Retail,BDT,20.0,0.2111
2005-12-15,Khulna,Khulna,Khulna Division,22.815,89.562222,cereals and tubers,Rice (coarse),KG,actual,Retail,BDT,16.0,0.1689
2005-12-15,Khulna,Khulna,Khulna Division,22.815,89.562222,oil and fats,Oil (palm),L,actual,Retail,BDT,39.0,0.4116
2006-01-15,Chittagong,Chittagong,Chittagong Division,22.333056,91.836389,cereals and tubers,Rice (coarse),KG,actual,Retail,BDT,16.0,0.1689
2006-01-15,Chittagong,Chittagong,Chittagong Division,22.333056,91.836389,cereals and tubers,Wheat flour,KG,actual,Retail,BDT,21.0,0.2216
2006-01-15,Chittagong,Chittagong,Chittagong Division,22.333056,91.836389,oil and fats,Oil (palm),L,actual,Retail,BDT,40.5,0.4274
2006-01-15,Chittagong,Chittagong,Chittagong Division,22.333056,91.836389,pulses and nuts,Lentils (masur),KG,actual,Retail,BDT,43.0,0.4538
2006-01-15,Dhaka,Dhaka,Dhaka,23.81,90.41,cereals and tubers,"Rice (coarse, BR-8/ 11/, Guti Sharna)",100 KG,actual,Wholesale,BDT,1554.0,16.4006
2006-01-15,Dhaka,Dhaka,Dhaka,23.81,90.41,cereals and tubers,Wheat,100 KG,actual,Wholesale,BDT,1400.0,14.7753
2006-01-15,Dhaka,Dhaka,Dhaka Division,23.723056,90.408611,cereals and tubers,Rice (coarse),KG,actual,Retail,BDT,16.33,0.1724
2006-01-15,Dhaka,Dhaka,Dhaka Division,23.723056,90.408611,cereals and tubers,Wheat flour,KG,actual,Retail,BDT,20.0,0.2111
2006-01-15,Dhaka,Dhaka,Dhaka Division,23.723056,90.408611,pulses and nuts,Lentils (masur),KG,actual,Retail,BDT,46.0,0.4855
2006-01-15,Khulna,Khulna,Khulna Division,22.815,89.562222,cereals and tubers,Rice (coarse),KG,actual,Retail,BDT,16.0,0.1689
2006-01-15,Khulna,Khulna,Khulna Division,22.815,89.562222,oil and fats,Oil (palm),L,actual,Retail,BDT,34.0,0.3588
2006-01-15,Khulna,Khulna,Khulna Division,22.815,89.562222,pulses and nuts,Lentils (masur),KG,actual,Retail,BDT,43.0,0.4538
2006-02-15,Chittagong,Chittagong,Chittagong Division,22.333056,91.836389,cereals and tubers,Rice (coarse),KG,actual,Retail,BDT,17.0,0.1794
2006-02-15,Chittagong,Chittagong,Chittagong Division,22.333056,91.836389,cereals and tubers,Wheat flour,KG,actual,Retail,BDT,21.0,0.2216
2006-02-15,Chittagong,Chittagong,Chittagong Division,22.333056,91.836389,oil and fats,Oil (palm),L,actual,Retail,BDT,41.0,0.4327
2006-02-15,Chittagong,Chittagong,Chittagong Division,22.333056,91.836389,pulses and nuts,Lentils (masur),KG,actual,Retail,BDT,43.5,0.4591
2006-02-15,Dhaka,Dhaka,Dhaka,23.81,90.41,cereals and tubers,"Rice (coarse, BR-8/ 11/, Guti Sharna)",100 KG,actual,Wholesale,BDT,1554.0,16.4006
2006-02-15,Dhaka,Dhaka,Dhaka,23.81,90.41,cereals and tubers,Wheat,100 KG,actual,Wholesale,BDT,1400.0,14.7753
2006-02-15,Dhaka,Dhaka,Dhaka Division,23.723056,90.408611,cereals and tubers,Rice (coarse),KG,actual,Retail,BDT,16.33,0.1724
2006-02-15,Dhaka,Dhaka,Dhaka Division,23.723056,90.408611,cereals and tubers,Wheat flour,KG,actual,Retail,BDT,20.0,0.2111
2006-02-15,Dhaka,Dhaka,Dhaka Division,23.723056,90.408611,pulses and nuts,Lentils (masur),KG,actual,Retail,BDT,45.0,0.4749
2006-02-15,Khulna,Khulna,Khulna Division,22.815,89.562222,cereals and tubers,Rice (coarse),KG,actual,Retail,BDT,16.0,0.1689
2006-02-15,Khulna,Khulna,Khulna Division,22.815,89.562222,oil and fats,Oil (palm),L,actual,Retail,BDT,38.0,0.401
2006-02-15,Khulna,Khulna,Khulna Division,22.815,89.562222,pulses and nuts,Lentils (masur),KG,actual,Retail,BDT,43.0,0.4538
2006-03-15,Chittagong,Chittagong,Chittagong Division,22.333056,91.836389,cereals and tubers,Rice (coarse),KG,actual,Retail,BDT,17.0,0.1794
2006-03-15,Chittagong,Chittagong,Chittagong Division,22.333056,91.836389,cereals and tubers,Wheat flour,KG,actual,Retail,BDT,21.5,0.2269
2006-03-15,Chittagong,Chittagong,Chittagong Division,22.333056,91.836389,oil and fats,Oil (palm),L,actual,Retail,BDT,41.0,0.4327
2006-03-15,Chittagong,Chittagong,Chittagong Division,22.333056,91.836389,pulses and nuts,Lentils (masur),KG,actual,Retail,BDT,43.5,0.4591
2006-03-15,Dhaka,Dhaka,Dhaka,23.81,90.41,cereals and tubers,"Rice (coarse, BR-8/ 11/, Guti Sharna)",100 KG,actual,Wholesale,BDT,1574.0,16.6117
2006-03-15,Dhaka,Dhaka,Dhaka,23.81,90.41,cereals and tubers,Wheat,100 KG,actual,Wholesale,BDT,1428.0,15.0708
2006-03-15,Dhaka,Dhaka,Dhaka Division,23.723056,90.408611,cereals and tubers,Rice (coarse),KG,actual,Retail,BDT,17.0,0.1794
2006-03-15,Dhaka,Dhaka,Dhaka Division,23.723056,90.408611,cereals and tubers,Wheat flour,KG,actual,Retail,BDT,21.5,0.2269
2006-03-15,Dhaka,Dhaka,Dhaka Division,23.723056,90.408611,pulses and nuts,Lentils (masur),KG,actual,Retail,BDT,46.0,0.4855
2006-03-15,Khulna,Khulna,Khulna Division,22.815,89.562222,cereals and tubers,Rice (coarse),KG,actual,Retail,BDT,16.5,0.1741
2006-03-15,Khulna,Khulna,Khulna Division,22.815,89.562222,cereals and tubers,Wheat flour,KG,actual,Retail,BDT,20.0,0.2111
2006-03-15,Khulna,Khulna,Khulna Division,22.815,89.562222,oil and fats,Oil (palm),L,actual,Retail,BDT,38.0,0.401
2006-03-15,Khulna,Khulna,Khulna Division,22.815,89.562222,pulses and nuts,Lentils (masur),KG,actual,Retail,BDT,47.0,0.496
2006-04-15,Chittagong,Chittagong,Chittagong Division,22.333056,91.836389,cereals and tubers,Rice (coarse),KG,actual,Retail,BDT,17.0,0.1794
2006-04-15,Chittagong,Chittagong,Chittagong Division,22.333056,91.836389,cereals and tubers,Wheat flour,KG,actual,Retail,BDT,21.5,0.2269
2006-04-15,Chittagong,Chittagong,Chittagong Division,22.333056,91.836389,oil and fats,Oil (palm),L,actual,Retail,BDT,39.0,0.4116
2006-04-15,Chittagong,Chittagong,Chittagong Division,22.333056,91.836389,pulses and nuts,Lentils (masur),KG,actual,Retail,BDT,44.0,0.4644
2006-04-15,Dhaka,Dhaka,Dhaka,23.81,90.41,cereals and tubers,"Rice (coarse, BR-8/ 11/, Guti Sharna)",100 KG,actual,Wholesale,BDT,1588.0,16.7595
2006-04-15,Dhaka,Dhaka,Dhaka,23.81,90.41,cereals and tubers,Wheat,100 KG,actual,Wholesale,BDT,1476.25,15.5801
2006-04-15,Dhaka,Dhaka,Dhaka Division,23.723056,90.408611,cereals and tubers,Rice (coarse),KG,actual,Retail,BDT,17.33,0.1829
2006-04-15,Dhaka,Dhaka,Dhaka Division,23.723056,90.408611,cereals and tubers,Wheat flour,KG,actual,Retail,BDT,21.75,0.2295
2006-04-15,Dhaka,Dhaka,Dhaka Division,23.723056,90.408611,oil and fats,Oil (palm),L,actual,Retail,BDT,41.0,0.4327
2006-04-15,Dhaka,Dhaka,Dhaka Division,23.723056,90.408611,pulses and nuts,Lentils (masur),KG,actual,Retail,BDT,49.0,0.5171
2006-04-15,Khulna,Khulna,Khulna Division,22.815,89.562222,cereals and tubers,Rice (coarse),KG,actual,Retail,BDT,16.0,0.1689
2006-04-15,Khulna,Khulna,Khulna Division,22.815,89.562222,cereals and tubers,Wheat flour,KG,actual,Retail,BDT,20.5,0.2164
2006-04-15,Khulna,Khulna,Khulna Division,22.815,89.562222,pulses and nuts,Lentils (masur),KG,actual,Retail,BDT,49.0,0.5171
2006-05-15,Chittagong,Chittagong,Chittagong Division,22.333056,91.836389,cereals and tubers,Rice (coarse),KG,actual,Retail,BDT,17.0,0.1794
2006-05-15,Chittagong,Chittagong,Chittagong Division,22.333056,91.836389,cereals and tubers,Wheat flour,KG,actual,Retail,BDT,21.5,0.2269
2006-05-15,Chittagong,Chittagong,Chittagong Division,22.333056,91.836389,pulses and nuts,Lentils (masur),KG,actual,Retail,BDT,47.0,0.496
2006-05-15,Dhaka,Dhaka,Dhaka,23.81,90.41,cereals and tubers,"Rice (coarse, BR-8/ 11/, Guti Sharna)",100 KG,actual,Wholesale,BDT,1645.0,17.361
2006-05-15,Dhaka,Dhaka,Dhaka,23.81,90.41,cereals and tubers,Wheat,100 KG,actual,Wholesale,BDT,1475.0,15.5669
2006-05-15,Dhaka,Dhaka,Dhaka Division,23.723056,90.408611,cereals and tubers,Rice (coarse),KG,actual,Retail,BDT,16.0,0.1689
2006-05-15,Dhaka,Dhaka,Dhaka Division,23.723056,90.408611,cereals and tubers,Wheat flour,KG,actual,Retail,BDT,21.25,0.2243
2006-05-15,Dhaka,Dhaka,Dhaka Division,23.723056,90.408611,oil and fats,Oil (palm),L,actual,Retail,BDT,41.0,0.4327
2006-05-15,Dhaka,Dhaka,Dhaka Division,23.723056,90.408611,pulses and nuts,Lentils (masur),KG,actual,Retail,BDT,51.67,0.5453
2006-05-15,Khulna,Khulna,Khulna Division,22.815,89.562222,cereals and tubers,Rice (coarse),KG,actual,Retail,BDT,16.0,0.1689
2006-05-15,Khulna,Khulna,Khulna Division,22.815,89.562222,cereals and tubers,Wheat flour,KG,actual,Retail,BDT,21.0,0.2216
2006-05-15,Khulna,Khulna,Khulna Division,22.815,89.562222,pulses and nuts,Lentils (masur),KG,actual,Retail,BDT,52.0,0.5488
2006-05-15,Rajshahi,Rajshahi,Rajshahi Division,24.366667,88.6,cereals and tubers,Rice (coarse),KG,actual,Retail,BDT,16.0,0.1689
2006-05-15,Rajshahi,Rajshahi,Rajshahi Division,24.366667,88.6,pulses and nuts,Lentils (masur),KG,actual,Retail,BDT,52.0,0.5488
2006-06-15,Chittagong,Chittagong,Chittagong Division,22.333056,91.836389,cereals and tubers,Rice (coarse),KG,actual,Retail,BDT,17.0,0.1794
2006-06-15,Chittagong,Chittagong,Chittagong Division,22.333056,91.836389,cereals and tubers,Wheat flour,KG,actual,Retail,BDT,22.0,0.2322
2006-06-15,Chittagong,Chittagong,Chittagong Division,22.333056,91.836389,pulses and nuts,Lentils (masur),KG,actual,Retail,BDT,48.0,0.5066
2006-06-15,Dhaka,Dhaka,Dhaka,23.81,90.41,cereals and tubers,"Rice (coarse, BR-8/ 11/, Guti Sharna)",100 KG,actual,Wholesale,BDT,1621.0,17.1077
2006-06-15,Dhaka,Dhaka,Dhaka,23.81,90.41,cereals and tubers,Wheat,100 KG,actual,Wholesale,BDT,1473.75,15.5537
2006-06-15,Dhaka,Dhaka,Dhaka Division,23.723056,90.408611,cereals and tubers,Rice (coarse),KG,actual,Retail,BDT,16.0,0.1689
2006-06-15,Dhaka,Dhaka,Dhaka Division,23.723056,90.408611,cereals and tubers,Wheat flour,KG,actual,Retail,BDT,21.33,0.2251
2006-06-15,Dhaka,Dhaka,Dhaka Division,23.723056,90.408611,pulses and nuts,Lentils (masur),KG,actual,Retail,BDT,52.0,0.5488
2006-06-15,Khulna,Khulna,Khulna Division,22.815,89.562222,cereals and tubers,Rice (coarse),KG,actual,Retail,BDT,16.0,0.1689
2006-06-15,Khulna,Khulna,Khulna Division,22.815,89.562222,cereals and tubers,Wheat flour,KG,actual,Retail,BDT,20.5,0.2164
2006-06-15,Khulna,Khulna,Khulna Division,22.815,89.562222,pulses and nuts,Lentils (masur),KG,actual,Retail,BDT,52.0,0.5488
2006-07-15,Chittagong,Chittagong,Chittagong Division,22.333056,91.836389,cereals and tubers,Rice (coarse),KG,actual,Retail,BDT,17.0,0.1794
2006-07-15,Chittagong,Chittagong,Chittagong Division,22.333056,91.836389,cereals and tubers,Wheat flour,KG,actual,Retail,BDT,22.0,0.2322
2006-07-15,Chittagong,Chittagong,Chittagong Division,22.333056,91.836389,pulses and nuts,Lentils (masur),KG,actual,Retail,BDT,48.5,0.5119
2006-07-15,Dhaka,Dhaka,Dhaka,23.81,90.41,cereals and tubers,"Rice (coarse, BR-8/ 11/, Guti Sharna)",100 KG,actual,Wholesale,BDT,1657.0,17.4877
2006-07-15,Dhaka,Dhaka,Dhaka,23.81,90.41,cereals and tubers,Wheat,100 KG,actual,Wholesale,BDT,1466.88,15.4812
2006-07-15,Dhaka,Dhaka,Dhaka Division,23.723056,90.408611,cereals and tubers,Rice (coarse),KG,actual,Retail,BDT,17.0,0.1794
2006-07-15,Dhaka,Dhaka,Dhaka Division,23.723056,90.408611,cereals and tubers,Wheat flour,KG,actual,Retail,BDT,21.4,0.2259
2006-07-15,Dhaka,Dhaka,Dhaka Division,23.723056,90.408611,oil and fats,Oil (palm),L,actual,Retail,BDT,40.0,0.4222
2006-07-15,Dhaka,Dhaka,Dhaka Division,23.723056,90.408611,pulses and nuts,Lentils (masur),KG,actual,Retail,BDT,54.0,0.5699
2006-07-15,Khulna,Khulna,Khulna Division,22.815,89.562222,cereals and tubers,Rice (coarse),KG,actual,Retail,BDT,16.0,0.1689
2006-07-15,Khulna,Khulna,Khulna Division,22.815,89.562222,cereals and tubers,Wheat flour,KG,actual,Retail,BDT,21.0,0.2216
2006-07-15,Khulna,Khulna,Khulna Division,22.815,89.562222,pulses and nuts,Lentils (masur),KG,actual,Retail,BDT,56.0,0.591
2006-07-15,Rajshahi,Rajshahi,Rajshahi Division,24.366667,88.6,cereals and tubers,Rice (coarse),KG,actual,Retail,BDT,17.0,0.1794
2006-07-15,Rajshahi,Rajshahi,Rajshahi Division,24.366667,88.6,cereals and tubers,Wheat flour,KG,actual,Retail,BDT,20.0,0.2111
2006-07-15,Rajshahi,Rajshahi,Rajshahi Division,24.366667,88.6,oil and fats,Oil (palm),L,actual,Retail,BDT,44.0,0.4644
2006-07-15,Rajshahi,Rajshahi,Rajshahi Division,24.366667,88.6,pulses and nuts,Lentils (masur),KG,actual,Retail,BDT,52.0,0.5488
2006-08-15,Barisal,Barisal,Barisal Division,22.701944,90.371111,cereals and tubers,Rice (coarse),KG,actual,Retail,BDT,17.0,0.1794
2006-08-15,Barisal,Barisal,Barisal Division,22.701944,90.371111,pulses and nuts,Lentils (masur),KG,actual,Retail,BDT,54.0,0.5699
2006-08-15,Chittagong,Chittagong,Chittagong Division,22.333056,91.836389,cereals and tubers,Rice (coarse),KG,actual,Retail,BDT,17.0,0.1794
2006-08-15,Chittagong,Chittagong,Chittagong Division,22.333056,91.836389,cereals and tubers,Wheat flour,KG,actual,Retail,BDT,22.0,0.2322
2006-08-15,Chittagong,Chittagong,Chittagong Division,22.333056,91.836389,pulses and nuts,Lentils (masur),KG,actual,Retail,BDT,47.0,0.496
2006-08-15,Dhaka,Dhaka,Dhaka,23.81,90.41,cereals and tubers,"Rice (coarse, BR-8/ 11/, Guti Sharna)",100 KG,actual,Wholesale,BDT,1605.0,16.9389
2006-08-15,Dhaka,Dhaka,Dhaka,23.81,90.41,cereals and tubers,Wheat,100 KG,actual,Wholesale,BDT,1460.0,15.4086
2006-08-15,Dhaka,Dhaka,Dhaka Division,23.723056,90.408611,cereals and tubers,Rice (coarse),KG,actual,Retail,BDT,16.67,0.1759
2006-08-15,Dhaka,Dhaka,Dhaka Division,23.723056,90.408611,cereals and tubers,Wheat flour,KG,actual,Retail,BDT,21.4,0.2259
2006-08-15,Dhaka,Dhaka,Dhaka Division,23.723056,90.408611,oil and fats,Oil (palm),L,actual,Retail,BDT,49.0,0.5171
2006-08-15,Dhaka,Dhaka,Dhaka Division,23.723056,90.408611,pulses and nuts,Lentils (masur),KG,actual,Retail,BDT,55.0,0.5805
2006-08-15,Khulna,Khulna,Khulna Division,22.815,89.562222,cereals and tubers,Rice (coarse),KG,actual,Retail,BDT,16.0,0.1689
2006-08-15,Khulna,Khulna,Khulna Division,22.815,89.562222,cereals and tubers,Wheat flour,KG,actual,Retail,BDT,21.5,0.2269
2006-08-15,Khulna,Khulna,Khulna Division,22.815,89.562222,pulses and nuts,Lentils (masur),KG,actual,Retail,BDT,57.0,0.6016
2006-08-15,Rajshahi,Rajshahi,Rajshahi Division,24.366667,88.6,cereals and tubers,Rice (coarse),KG,actual,Retail,BDT,16.73,0.1765
2006-08-15,Rajshahi,Rajshahi,Rajshahi Division,24.366667,88.6,cereals and tubers,Wheat flour,KG,actual,Retail,BDT,20.36,0.2149
2006-08-15,Rajshahi,Rajshahi,Rajshahi Division,24.366667,88.6,oil and fats,Oil (palm),L,actual,Retail,BDT,47.0,0.496
2006-08-15,Rajshahi,Rajshahi,Rajshahi Division,24.366667,88.6,pulses and nuts,Lentils (masur),KG,actual,Retail,BDT,53.44,0.564
2006-09-15,Barisal,Barisal,Barisal Division,22.701944,90.371111,cereals and tubers,Rice (coarse),KG,actual,Retail,BDT,17.0,0.1794
2006-09-15,Barisal,Barisal,Barisal Division,22.701944,90.371111,oil and fats,Oil (palm),L,actual,Retail,BDT,45.0,0.4749
2006-09-15,Barisal,Barisal,Barisal Division,22.701944,90.371111,pulses and nuts,Lentils (masur),KG,actual,Retail,BDT,54.0,0.5699
2006-09-15,Chittagong,Chittagong,Chittagong Division,22.333056,91.836389,cereals and tubers,Rice (coarse),KG,actual,Retail,BDT,17.0,0.1794
2006-09-15,Chittagong,Chittagong,Chittagong Division,22.333056,91.836389,cereals and tubers,Wheat flour,KG,actual,Retail,BDT,21.5,0.2269
2006-09-15,Chittagong,Chittagong,Chittagong Division,22.333056,91.836389,oil and fats,Oil (palm),L,actual,Retail,BDT,47.0,0.496
2006-09-15,Chittagong,Chittagong,Chittagong Division,22.333056,91.836389,pulses and nuts,Lentils (masur),KG,actual,Retail,BDT,48.0,0.5066
2006-09-15,Dhaka,Dhaka,Dhaka,23.81,90.41,cereals and tubers,"Rice (coarse, BR-8/ 11/, Guti Sharna)",100 KG,actual,Wholesale,BDT,1622.0,17.1183
2006-09-15,Dhaka,Dhaka,Dhaka,23.81,90.41,cereals and tubers,Wheat,100 KG,actual,Wholesale,BDT,1660.0,17.5193
2006-09-15,Dhaka,Dhaka,Dhaka Division,23.723056,90.408611,cereals and tubers,Rice (coarse),KG,actual,Retail,BDT,17.0,0.1794
2006-09-15,Dhaka,Dhaka,Dhaka Division,23.723056,90.408611,cereals and tubers,Wheat flour,KG,actual,Retail,BDT,21.6,0.228
